text,intent,service,response,guide,entities
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Adidogomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Adidogomé
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Agoè, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Agoè
"Depuis quelques jours à Lomé, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Lomé
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
"Depuis quelques jours à Aného, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Aného
"Depuis quelques jours à Tsévié, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Tsévié
"Depuis quelques jours à Kegue, la pression de l'eau est très faible, au point que nos appareils ne fonctionnent plus correctement.",signaler_basse_pression,Technique,Réponse automatique générée.,,lieu=Kegue
